X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20
-0.5791	-0.4296	2.0211	-3.3745	4.0372	5.3064	2.7135	2.8166	6.3296	-2.2881	-0.1990	1.6648	-2.2132	-6.5933	2.0632	-3.0907	0.3646	-7.8881	-9.5611	0.1414
-0.3285	-3.0382	1.3556	1.9727	3.6094	-1.9535	2.4259	1.2967	0.0297	1.1833	2.4376	4.3457	1.5741	-2.3333	-1.6979	2.2328	0.0022	0.8791	1.2626	-0.2219
-2.4628	1.4354	0.1431	0.5663	-1.8555	-0.0645	-0.2395	-3.4286	-0.5185	1.6165	-1.5259	-4.0609	4.6521	-0.5086	-0.3989	7.2518	-1.6071	-1.6737	9.4926	0.1998
-3.2161	-0.1908	7.8713	-1.3718	-4.8633	2.2596	-2.1000	-2.4567	3.2223	-0.5820	4.7126	-0.8991	9.7549	-2.2368	0.6685	14.9715	-1.5730	-1.8845	10.1999	-3.3441
1.2535	-0.0881	-1.4742	2.1252	2.3261	-2.3987	4.4737	3.7926	-2.1737	-0.0632	-0.4149	2.0125	-2.0545	2.4075	1.2363	-8.3986	-2.8123	1.9819	6.0564	-0.6604
-1.3772	0.8531	1.2496	-0.0195	0.1338	1.5682	1.9775	-1.8358	2.7362	-0.5827	-2.4906	-0.9455	-3.7410	-1.9128	1.2527	4.2366	1.6155	-7.0664	-1.7223	2.1759
2.6880	1.1881	-5.1738	-0.7926	0.4458	0.7489	1.1445	2.5064	2.0544	0.9436	-1.5893	-2.8186	-5.9228	-0.3920	-2.5900	-9.7746	-0.3346	-3.3369	-7.8512	1.0596
2.0529	2.6913	-5.1005	-0.7733	-2.3004	0.0167	1.4338	2.7599	-0.6380	-1.9776	1.8826	-2.1027	0.9767	-2.8681	-0.3654	-13.4214	-2.2018	3.7540	-1.4615	1.4329
-1.1414	1.4904	3.7806	2.8591	-2.6385	-4.7499	-1.8522	-2.2805	-3.6346	-0.5248	2.3249	-2.3222	3.0409	5.1963	-2.1593	6.4698	-1.8464	4.3634	10.5759	0.0566
-1.2247	-0.9758	3.8356	-1.4987	2.2410	0.5780	2.5302	-0.2937	1.2477	1.1535	2.3639	-0.1013	0.7980	0.3896	-0.7949	7.2949	-1.9039	0.9277	0.7392	-0.8539
-0.8686	-0.8775	-0.6509	1.7889	-0.4133	-2.7634	1.6093	3.6533	0.0018	1.1810	0.4586	-0.3296	-5.4090	2.1417	-2.4564	-3.7664	2.8209	4.3505	0.0545	-2.0235
0.5448	2.1221	-1.5935	0.9065	-7.0049	1.2419	-6.2011	-4.6562	2.3948	0.2214	2.2787	-4.2340	9.9906	1.5392	2.3295	2.1079	-2.8516	-5.6772	8.4757	0.3649
-0.2117	0.8644	-0.5651	0.0516	-0.9622	-0.6405	-1.8968	-0.0306	-1.3769	-2.9264	-0.4819	-2.2383	-3.3334	1.2895	0.2636	-2.6719	-4.4062	2.1039	7.2174	-0.3371
-2.3116	-1.7757	4.7639	3.7421	0.6990	-3.5733	-1.9042	-2.9175	-5.1205	-1.1128	-1.3360	2.1689	1.1519	2.0158	0.4041	7.9824	-0.6368	7.6707	13.9180	0.0366
1.5878	1.6643	-1.6900	1.3016	-0.7410	0.1348	0.6646	2.7321	0.7643	0.4614	-1.0802	-1.8535	-5.2169	0.8226	0.8460	-4.0568	-0.0060	-1.7558	-1.8869	1.5624
-2.8561	-1.0692	3.4669	2.0452	1.1764	-1.5971	-0.7868	0.0429	-0.3423	0.2953	-0.2648	4.6122	0.9236	-0.8670	-1.8503	4.2352	0.1871	0.6591	6.0997	-0.1022
0.7343	-0.9752	-0.6324	1.1583	1.6303	-2.2254	0.9058	0.4330	-2.5963	-1.5924	1.2559	-1.7486	-0.2674	3.5648	0.1882	-3.1323	-0.7669	2.0294	0.6776	-0.0974
0.7064	1.1347	-1.1058	0.0486	3.7727	-0.2420	3.3834	2.7702	-0.4154	-0.8832	-0.9730	-1.5555	-5.2008	0.3041	-0.7956	-6.5835	-0.8420	0.2051	-4.7325	1.7632
0.3817	-1.9225	-0.3107	1.1583	-1.2985	-1.8668	0.2600	-1.4725	-0.0527	-0.4313	-3.1421	3.3168	-3.6856	1.2691	-0.1681	0.4906	1.8049	3.5047	2.8728	-0.4744
1.1580	-1.3369	-1.5883	-1.1104	-3.3854	3.9915	0.1432	2.4889	3.7083	1.7139	-1.0282	0.9343	-3.3304	-4.0026	-1.7090	-4.7456	-2.3921	0.0889	5.8980	0.3308
-0.4699	2.8335	1.4413	0.6517	-2.4199	0.2830	-0.5158	0.4529	1.5681	2.0832	0.2017	-4.4648	-0.4756	1.5337	3.7582	4.3965	-1.0709	-2.2389	2.0520	2.7752
-1.2766	1.0770	0.2693	-2.8185	-2.9328	4.3154	-3.3317	-2.7712	5.9033	-2.8181	1.1313	-0.1810	3.7637	-4.7806	0.1990	-0.2105	0.6194	-10.4300	-0.7962	3.3677
0.2894	-2.6122	-1.2581	1.0868	-0.7237	-1.9592	0.1066	0.9569	-2.0449	-0.2366	-0.2356	4.7785	-4.8389	3.9377	-1.8426	-3.7775	5.1784	6.8480	-2.2160	-2.1771
-1.2766	-0.4294	2.2836	-0.2312	0.9500	-0.7881	0.3374	-2.4943	-0.7475	-0.8940	-0.8016	-0.6285	1.1649	-0.8328	-2.0663	3.5903	3.4174	-0.3157	-4.3393	-0.3812
-4.2825	-0.0111	4.0711	2.2159	-0.6593	-2.7069	-1.7460	-5.8892	-3.3720	-0.7792	0.3271	-0.9872	8.5348	3.2670	-1.7686	12.9703	-0.9190	5.3347	9.4745	3.2409
-3.7587	2.1500	6.6714	-0.0499	-4.6808	1.4717	-4.3897	-3.4286	0.2868	0.2035	0.1017	-4.4388	2.2525	-0.9170	2.3551	13.1137	-3.0413	-0.0210	12.0935	0.8464
0.2116	-1.0364	0.0005	3.5928	0.7999	-5.0986	-0.1882	0.0181	-7.0015	0.8056	1.5797	3.6412	6.5195	4.4196	1.1158	-1.0662	1.1105	11.9091	6.0060	-4.0366
-1.7485	0.2486	2.5384	-2.5197	2.4742	3.3934	-1.8119	-4.1629	1.2685	0.0798	1.2093	1.8372	4.8178	-0.2611	0.8080	7.0379	-1.0666	-1.6120	-3.3592	2.1791
1.8690	-3.1676	-2.3250	-0.6422	3.9801	0.2758	1.9134	-0.7638	1.1357	-2.1600	0.6880	2.3123	2.9776	0.3499	0.9500	-2.8168	0.6405	-0.4622	-3.7349	-3.1145
1.8212	-0.0934	-2.6707	1.5330	2.7599	-2.1700	2.2415	2.6949	-0.8553	-0.7590	1.3741	0.2255	-2.4424	4.5889	-1.0425	-7.1023	-1.1967	2.8800	-1.1621	0.7206
0.7668	1.6425	1.3942	0.8666	-2.0547	-0.9846	-3.6771	-2.7711	0.8005	1.4807	-0.4105	-1.2801	1.6553	0.1710	1.5319	6.9431	1.8323	-1.3083	-3.7334	2.4817
-0.1960	-0.8088	-3.7840	-2.1043	-1.9143	0.5971	-1.9994	-1.9553	0.6285	0.1241	-0.1191	4.1690	3.4981	-3.0298	2.2162	-3.7496	2.6238	4.4830	-2.8486	0.2312
-3.2079	-0.6233	3.1221	1.4894	2.5729	-0.9358	6.1270	0.6212	-2.3388	-1.6481	0.6182	1.9732	0.1303	-0.2124	-1.3313	2.2274	0.1973	3.4434	5.8334	0.5771
-0.4763	1.8005	-2.0489	-0.1044	-1.6894	0.9392	-1.7955	-5.3017	-0.0781	2.1659	-0.5291	0.1504	4.7737	-2.4653	1.3772	5.9745	-5.4121	-2.6176	5.9845	0.9838
1.6638	0.2874	-1.2690	0.3105	-1.0768	2.2553	-1.5660	-0.5023	3.1693	-0.7115	-0.9963	0.7624	0.1598	-3.1783	-0.1258	-0.9145	2.5220	-3.5343	-2.4019	-2.6467
2.9461	-1.1615	-2.6108	-2.2253	3.0639	-0.0229	4.6137	5.9248	-0.4161	1.6328	-2.1270	4.5784	-6.6502	1.1119	2.5910	-9.8153	1.2675	2.2643	-10.5185	-0.7387
-0.2372	-0.9238	-0.2509	0.1993	-1.2750	-0.9261	-1.8060	-3.3750	-1.2185	-0.7635	-1.7046	1.4497	-1.0783	-2.2254	3.0072	1.0823	-0.0314	1.9894	2.7697	-2.1981
0.6331	3.5520	-3.1013	0.4550	-0.7124	-1.2941	-0.9612	-1.4891	-3.2409	1.5817	1.7670	-4.8251	4.8396	0.8482	0.7947	-0.0712	-0.9868	-1.0426	-3.2368	2.6256
-1.6735	-3.8092	2.0946	0.3112	0.6883	-0.9081	0.7725	-2.5523	-1.5225	0.2096	1.4137	3.0582	3.4845	1.2462	-0.1243	7.3803	3.9430	5.6121	0.2059	-3.6413
-0.3895	0.5713	3.5321	-3.2372	-2.2505	4.1087	-0.6966	3.4159	5.1894	-0.8442	-2.2861	-0.1714	-6.1621	-2.0747	-0.5956	-0.4945	2.8441	-9.2853	-8.8770	-0.4709
-1.1111	-0.1134	0.6289	2.1597	-0.9701	-4.0698	1.5340	-2.2650	-4.4333	0.1752	0.1550	0.1879	0.6666	3.2418	-1.6669	3.6405	-0.9749	7.8557	7.2921	0.2192
0.7713	2.1517	-0.3168	2.0881	-0.6362	-4.4604	0.4675	1.6416	-5.2245	1.1680	2.5512	-4.8755	0.9242	4.6623	2.9834	-1.4258	-1.1044	8.0052	1.9590	1.8397
1.8258	-1.2420	-4.8031	-0.0762	2.8653	-0.0403	2.8773	1.3254	0.7167	-0.5430	3.1904	0.2075	1.1881	-1.2069	-0.5697	-9.2793	2.3751	3.1598	-7.6432	0.4060
1.7306	-2.0300	1.5212	-2.1834	0.7106	2.6903	-0.0840	2.2810	1.2134	-0.2603	-0.1814	7.4434	-3.5842	-4.2868	1.3891	0.4796	3.4115	0.1118	-10.9097	-1.7008
0.6715	1.1992	-1.1497	-0.6822	-2.8719	2.6747	-3.1410	-2.5188	2.4983	1.4463	-2.2704	-3.1718	-0.0073	-2.9802	-0.7210	0.8935	-1.1757	-6.7224	3.8989	0.6331
-2.0707	-3.2259	1.8159	0.3473	-0.0426	0.1540	-3.8290	-1.7580	-0.0275	0.4253	1.4347	4.1944	4.9010	-0.2416	-0.1174	4.8459	4.1913	2.0037	0.8219	-3.1703
-0.1975	-2.1070	0.2233	1.0741	-1.6779	-1.8077	-1.1703	2.3406	-2.7202	0.5309	-0.8469	3.3812	-5.7653	0.2504	1.5605	0.5249	0.9525	5.7555	2.5523	-3.9485
-3.3177	-2.7083	5.7777	-2.8055	0.8356	3.5558	-1.5370	-4.9161	3.5643	-1.5135	-0.8651	1.3229	4.4248	-3.5323	-1.3238	12.4694	2.4566	-1.0199	-2.8722	-1.4588
-2.8083	-0.1761	3.2791	1.6388	-0.3960	-2.6482	0.9486	-0.1870	-3.3035	-0.4804	-0.4884	2.0999	-1.6217	4.6088	-2.8454	4.9756	1.3141	2.1873	7.6575	-0.8585
0.9559	-0.5218	-1.4115	1.3611	-2.2823	-2.3246	-2.2988	0.3789	-2.8104	0.9246	2.3507	-0.5912	1.1220	1.2169	-0.8138	-2.0825	2.0158	7.7299	0.1030	-1.5427
1.9216	-1.5789	-4.2933	-0.7296	0.6993	0.5004	-0.0434	4.0249	-0.8999	1.6800	-3.6565	5.1930	-11.4353	-1.3458	2.5671	-9.3482	2.1845	0.4414	-6.6158	-1.6513
0.4762	-0.5910	1.4295	1.1637	0.5015	-1.1243	1.9694	5.0084	-1.4236	1.4134	1.0280	1.2672	-3.9886	0.1492	3.5936	0.3076	1.0138	2.0258	0.2027	2.5230
-0.5858	2.5626	-3.5938	-1.2671	-1.1678	0.0091	-1.7829	-1.6130	0.0151	-1.3776	3.4254	-5.7688	7.6202	3.0572	-1.1651	-5.5928	-4.5530	-0.1080	4.5445	2.5687
-0.6706	-1.1082	2.7733	-1.3849	-1.2050	1.1673	-1.1497	-0.3349	-1.2330	0.9122	-0.4585	2.7599	0.7054	-0.5565	1.9375	6.2174	7.0895	1.7311	-8.1453	-0.4886
1.4514	-0.8667	-3.6148	-2.2072	1.0094	2.5349	0.7058	7.9024	1.6266	0.1712	-1.5520	3.7968	-9.7435	-3.6035	1.7994	-15.0515	3.1576	-0.4639	-10.3035	-0.1074
-1.7196	3.1193	0.3202	-1.2532	-3.0872	2.4630	-2.6994	-5.2555	2.3414	0.6265	-0.6722	-2.1348	5.7607	-1.9027	-1.0857	8.9544	-0.8906	-6.5659	0.8800	2.3628
-0.7917	-0.4454	0.2518	1.1367	-0.1921	-1.2254	-0.3240	-2.3353	-2.8553	-0.9589	1.8048	-2.1701	2.3364	4.3140	3.1642	1.1414	-0.1540	2.6588	5.7990	0.0687
1.9589	-2.1173	-1.5804	1.5637	3.2851	-2.6534	0.9613	0.2876	-2.4964	-0.8637	-1.5526	4.2363	-1.1995	4.4617	1.0950	-3.3967	2.3071	7.8895	-5.9434	-0.9057
1.1271	0.8377	-2.5674	-0.8350	-0.3302	2.4607	2.3275	2.4826	1.8105	1.1894	2.0244	-0.7161	2.5348	-2.4915	0.0271	-3.6387	0.5869	-0.5190	-2.7551	1.0065
-0.2517	-1.1667	1.5499	-0.9044	1.1421	0.5605	1.1441	1.4798	1.0612	0.8041	-1.8033	-5.8867	-4.2373	0.3286	1.3472	0.6936	-4.3459	0.9140	7.4217	-0.9007
-1.2129	-1.4407	2.2790	-3.0233	-0.9076	5.7710	0.3004	-3.0007	6.3355	0.1691	0.6316	1.1341	5.0238	-6.9176	-0.2579	7.9681	2.6530	-7.9770	-4.0912	-1.0234
-0.1595	-1.2488	2.2137	1.8534	-3.2104	-2.7116	-4.0205	-4.3123	-1.3871	0.0120	-0.6041	1.6868	5.4984	3.7634	-1.7067	7.9809	1.2454	2.8765	5.7070	0.8764
-0.0557	0.1304	-2.8266	1.1410	3.0322	-1.9443	1.8184	-1.2930	-3.7178	0.2898	0.5704	-1.3551	2.4000	1.1451	3.6296	-2.5046	-2.1605	2.8773	1.1070	-0.2516
2.5168	1.4078	-3.0232	0.2515	1.3789	1.7493	2.0723	6.2779	0.7509	0.4170	1.1077	-7.8467	-6.4574	-0.5690	0.5985	-12.7098	-8.3480	-0.7980	5.8012	3.0519
-0.5179	2.6408	-2.0885	-2.5412	-1.6394	3.4159	-2.0921	0.1912	3.7773	-0.3799	0.8600	-2.6548	2.2691	-4.5196	3.9296	-3.2727	-1.9560	-4.0021	-1.6053	2.0953
2.0807	0.7271	-3.3595	-2.8578	-2.9895	3.2731	-1.4830	4.8261	4.5394	0.1434	3.0356	-1.6356	-1.6382	-1.7998	-2.9213	-11.8109	-1.8586	-7.1106	-1.2000	-0.7799
-1.9490	-1.8970	-1.0681	-1.8728	-0.6163	0.9750	0.0819	-1.7903	1.2225	0.5840	0.3275	3.0306	3.2586	-3.9986	-0.8083	0.3038	-0.3622	0.3041	5.8534	-0.7210
-0.7062	-0.6509	1.8810	-2.7347	0.1254	3.2137	1.4391	-2.0668	2.8822	-2.1000	-0.6766	1.2198	0.9918	-5.1302	-0.9442	1.5494	1.9370	-2.6610	-4.0134	-1.3688
0.5618	-0.2607	-2.0975	-0.0619	-0.4579	-1.3963	-1.4502	-2.0721	-2.3111	0.4605	0.5960	-0.1536	3.0967	-0.0552	-1.1181	0.2814	-0.6422	5.7684	1.9908	-0.7419
1.9927	0.7660	-0.2391	-0.8846	-4.4149	-0.1611	-2.2971	-0.2631	0.7078	-0.4882	-1.3766	-3.7871	-0.5418	1.6067	-0.2111	-0.4246	-4.0071	-1.2138	6.5000	2.3677
-1.8354	0.8663	0.0960	-0.4397	-5.6020	1.1469	-5.4619	-5.5580	0.7507	1.4292	2.3668	-1.3958	11.6560	-0.8878	-0.7771	7.9802	-0.6833	-1.6087	7.1080	2.6883
-0.9075	-1.6189	-0.0210	-2.9685	2.2323	3.8595	1.0958	-1.8196	3.6456	1.4043	-0.0746	-1.5480	2.0400	-4.9503	2.9186	3.3652	0.7622	-2.0783	-5.4325	-2.6815
-1.4598	0.2131	4.9668	-1.7724	0.7506	1.4544	0.2739	-2.7694	1.1296	1.8671	0.0639	-1.5311	1.7294	-2.3780	0.1826	12.7669	-0.3884	-1.6389	0.1275	-2.2182
-1.3497	-1.0598	-0.7247	0.1350	0.5578	0.9621	0.5572	2.0041	0.0738	0.5436	0.2370	1.0896	-6.0125	-1.0370	-0.9088	-0.4154	0.4018	0.6457	1.8759	1.4621
-2.2762	-0.1760	0.9370	-0.8827	-0.5821	-1.5816	-1.0893	-1.5093	-0.4408	-1.3960	0.5826	5.8600	1.2713	0.3959	0.3768	1.0505	1.8663	-0.4725	0.9440	1.6394
-0.8173	-3.6688	1.1505	-2.0827	5.8906	2.5231	2.8180	0.5501	4.0014	1.2195	0.3700	3.0909	1.2728	-0.8419	0.0484	2.7184	3.2867	-1.4332	-8.7763	-5.1276
-2.3907	0.6817	7.4320	0.0145	-0.2799	-0.3106	-0.3303	-2.5907	0.1251	1.0967	1.7943	-0.6346	5.5964	-1.2923	-2.6020	15.8157	-0.6289	-1.6817	4.1596	0.9141
1.1424	-2.2748	-1.5851	-0.4582	0.9150	0.7081	-0.8773	-0.0730	1.0029	0.8467	0.1007	1.9814	-3.0137	-0.2263	2.7834	-0.7227	0.2874	-0.9637	1.2090	-1.5974
-0.4228	-0.2118	-1.0368	-0.9096	-0.0628	0.0287	-1.0416	-2.9998	0.7527	0.6864	0.8429	0.1912	3.2168	2.2914	2.1446	2.5642	-0.0125	-3.5802	-1.8515	-2.4666
0.0084	-0.9493	-0.1294	-0.5248	2.5659	1.6085	-0.5518	-3.1912	1.9441	0.1596	-3.3731	3.0080	-1.5882	-0.0862	2.4231	2.8636	0.1928	-5.5308	-1.8291	-0.8509
-0.7982	3.0090	3.1218	5.7325	-2.7695	-7.2583	0.1966	-1.1676	-7.3540	1.9092	0.2427	-4.6413	3.0001	4.9592	-0.4889	8.5854	-1.4712	7.3703	11.6685	0.9321
1.7589	-0.0553	-1.3947	1.8227	-1.1301	-1.3507	-0.1110	3.5541	-2.8505	1.9482	0.4133	3.9721	-6.9181	-0.1359	1.5195	-2.3940	2.6869	5.1725	-1.5770	-1.1293
1.9235	1.2814	-3.2234	-2.8908	-2.0597	3.8856	1.8229	2.0951	4.4180	0.1260	0.1194	-0.6840	-1.5573	-3.1033	0.7050	-7.8322	3.8553	-2.7005	-13.6024	1.7291
-1.2642	1.4135	3.2592	2.7844	1.2041	-3.4637	-1.3859	-2.5828	-5.2110	1.2209	-4.0519	1.0599	-1.7149	3.4118	0.5687	10.1449	2.0332	7.0848	1.1966	0.0171
2.5577	-2.1787	-6.9319	-0.0657	4.8322	0.5667	2.2959	4.1932	1.9750	0.4657	-1.2124	0.8651	-8.2439	-1.6776	0.8549	-14.8313	0.8343	-2.8688	-8.5868	-2.2012
-1.4751	4.6301	-0.7391	1.4169	-3.7686	-0.4742	-2.0587	-1.1967	0.8161	2.1620	0.8685	-4.9400	1.2053	1.6041	-0.9626	4.1104	-2.8321	-6.1341	7.0314	2.5259
2.7402	-0.0971	-6.1459	-0.6299	1.3104	0.9566	2.1616	6.5436	0.9378	-0.4157	-1.1973	-2.5111	-8.8768	-2.9433	-1.6790	-18.0561	-1.8407	-1.8359	-3.7225	0.7740
0.2345	0.2863	-1.2431	3.0636	1.4809	-4.4005	4.5575	4.2148	-3.2508	0.1479	0.2377	-0.8604	-4.0372	6.3764	-0.4133	-7.6265	-0.6223	4.8581	1.5791	2.6508
1.1570	-0.3797	-1.6491	2.7482	0.6914	-4.1900	-2.4623	-1.4846	-4.7761	0.4291	2.2144	1.0109	2.9506	7.9138	0.8114	1.4536	-1.0415	7.9162	2.1560	-0.3694
4.4672	0.8757	-6.6305	1.6757	2.5175	-1.7128	1.6618	5.6703	-3.0147	1.3855	-0.0490	-3.1594	-8.8266	0.6289	-1.4678	-15.1928	-0.1239	1.0279	-8.3553	1.2825
-3.7528	-0.5193	5.9999	-0.7102	4.1474	0.4679	3.3703	-4.2750	2.2007	-1.6879	1.9266	-3.5801	5.1911	-1.1216	0.8530	11.6880	-0.9897	-1.4052	2.8977	-0.6255
1.1879	-1.7042	-4.9789	0.9313	0.6881	-1.7346	1.4359	0.4618	-2.0952	2.0781	-0.6309	2.6527	-3.6494	3.5660	1.5657	-5.8385	-0.5842	5.4771	3.1785	-3.1237
-2.6556	0.2767	4.0097	-0.9860	-0.8785	0.9289	-0.3807	-2.3053	0.9374	-0.6550	0.7141	-0.1701	-0.3129	-2.9633	-1.1218	5.8924	0.1412	-1.8036	2.9417	2.2566
0.0650	-1.5639	-1.8559	-0.5786	-0.7227	-0.9218	-0.2332	0.3234	-3.6724	1.9304	0.1650	1.1220	-0.9969	2.8861	-4.4188	-2.3476	3.2633	8.9259	-2.4783	2.0247
2.0938	1.2067	-2.5317	-0.5796	-0.5473	1.1496	0.8527	0.6013	1.7247	1.4761	-3.7301	-2.1109	-5.6590	-4.5090	-0.1581	-1.0877	1.8461	-2.1791	-9.1163	2.2285
-0.4090	-1.1337	-0.6132	1.2081	2.1814	0.0546	-0.6882	0.7899	-0.4243	-1.3257	-1.2443	2.0563	-1.4009	0.1754	-0.2007	-1.6822	-1.6391	0.9791	3.8692	-0.3832
-0.6287	-0.1054	2.4344	-0.9438	0.8468	0.8145	0.0967	-1.0467	1.2057	-1.6301	0.5368	0.1268	2.2435	2.8619	1.4738	4.1019	-0.7035	-2.1072	-2.9914	-1.1664
0.8429	-0.1484	-3.4629	1.3778	0.6759	-1.8147	0.0632	2.5018	-2.0683	1.0537	0.6485	2.3916	2.3703	1.5628	-0.3877	-8.2226	4.3072	5.1242	-5.0483	-0.7082
1.3405	-1.3933	-1.7859	0.2873	0.3208	-0.8147	-1.8934	3.8763	-0.3136	0.5734	1.3562	3.6353	-3.7842	-3.0131	0.8131	-6.9582	3.7364	2.1901	-8.1682	-2.9874
1.5408	3.3442	-1.1121	1.7811	-5.0803	-2.3113	-2.6764	2.8764	-0.7445	0.3531	-1.3992	-1.0327	-5.5289	3.2057	0.6031	-4.7025	2.4245	-1.2429	-3.3469	3.3631
1.9471	-0.5343	-4.1903	-3.2952	2.8048	4.9330	2.5983	1.3541	4.7431	1.4615	1.5038	-0.6031	-0.1428	-2.9778	-0.5934	-4.0323	0.3279	-5.7228	-9.4443	-1.1358
-3.0071	0.0465	4.5206	-2.3139	0.8400	3.8488	0.7959	-1.6951	4.3605	-1.5413	-0.9398	0.5472	1.8462	-3.7551	-1.7764	5.9703	2.3664	-5.7210	-1.9130	-0.3348
-1.2423	-1.5782	1.4532	-1.1303	0.6814	0.4335	3.0569	-3.5175	1.5420	-1.8979	-0.9629	-0.4531	4.4908	-1.6401	0.6390	3.3468	-0.5918	-0.3644	3.0922	-0.1099
0.1514	-1.9295	0.4414	-0.1273	2.7792	-1.5843	3.3359	-0.1047	-2.5998	0.5002	0.1823	-0.6010	0.7693	3.0794	0.6986	1.1295	1.8033	2.6992	-3.3163	-1.2257
-0.8076	0.0184	0.0523	-1.0257	0.3400	1.0556	1.4729	1.3795	1.7397	0.7632	1.9506	1.9148	0.1165	-5.1183	3.1032	0.0705	-0.6371	-0.2580	2.0390	1.8444
-1.3174	1.1650	1.4915	-0.7795	-1.6486	-0.0182	-1.1402	-2.8233	-0.0067	-0.2594	-1.9386	-0.2140	0.9787	-0.3835	-1.4896	4.6415	-2.0160	-1.8545	2.7040	0.7888
-0.6187	-1.0560	-2.4058	-1.6752	0.2111	1.1734	-0.7240	-0.9859	1.4795	0.2290	0.7954	1.6628	1.2637	-0.3596	-2.3115	-0.5499	4.6841	-1.1002	-7.8923	-0.2212
3.2494	-1.8775	-2.4440	-0.8782	-1.1606	0.4514	-2.0603	3.5004	-0.7576	-0.1796	0.4287	4.5280	-1.4263	-1.3354	-0.4932	-7.2970	0.1551	-0.5667	-2.5887	-1.7627
-1.4872	2.0467	0.4119	-0.4185	-1.1660	0.7283	0.6244	-1.6728	1.0410	1.4059	-1.0459	-2.4693	2.3080	-1.2558	-2.0588	3.2868	-0.8201	-0.0060	2.0009	2.6782
1.7911	1.4335	-3.3678	3.4152	-3.0531	-3.1760	-3.6023	-4.8702	-5.2489	2.8375	-0.8987	-2.8167	5.5663	2.7860	1.6999	5.5986	-3.2425	3.4675	8.0576	2.3534
-1.0860	1.3110	2.3074	-0.7069	-2.6710	0.2500	-4.6073	-2.6891	-0.3774	-1.7113	0.0470	-2.5919	2.7506	-1.1516	-0.7323	4.9729	-3.3724	3.2492	7.8855	1.3961
1.2744	-1.9645	-0.7029	4.0352	2.1903	-3.0642	1.2104	1.1423	-5.6891	-0.8824	2.0730	6.1551	2.4077	2.4519	1.4505	-3.8244	2.0989	8.5998	-1.0811	-1.5557
0.3019	0.1727	-1.3991	1.6566	-3.6446	-1.1088	-2.5470	0.3691	-1.6313	-1.3280	0.0426	2.1087	-0.4918	1.2537	-2.2006	-2.6966	1.4743	-1.2024	3.8315	-0.5445
-0.5834	-0.9605	2.0154	-2.6277	-0.6281	4.4885	-2.4017	-2.9737	5.4936	1.5695	1.7761	-1.5461	5.7929	-1.8254	-2.2544	7.1269	0.3982	-6.4438	-2.5034	-0.4554
-1.4192	-3.0220	4.0638	-1.1313	0.6686	0.7118	-0.0044	-2.0238	1.6729	-1.9168	-1.1203	5.4047	2.4320	-0.2141	-0.1424	6.0158	4.7006	1.4614	-2.8525	-1.3654
-0.3493	-1.5310	0.3302	-0.4015	0.3818	0.2119	1.9223	2.2655	-0.6609	0.8022	-2.5917	1.1585	-7.0367	-2.0999	0.1094	-2.3338	-1.0357	0.5381	4.2766	-2.1007
2.4186	-3.8823	-4.4684	-1.5128	4.4124	2.2122	2.8509	3.4897	3.8694	2.7146	-0.1585	7.0442	-2.7811	-2.5502	-2.0282	-6.9621	3.2665	-1.5897	-12.8517	-1.5007
0.6315	0.6099	-0.9700	-1.1471	-1.2517	3.0377	-0.8339	4.3013	3.5007	-1.3879	3.1712	-2.0441	-2.6403	-5.8119	0.9990	-8.3737	-3.7634	-8.9153	1.7194	-1.3366
-0.5734	-0.2237	-0.9007	1.2378	-6.3864	-0.9622	-3.4612	-1.0531	-2.6779	-0.2165	2.1247	2.6211	6.0898	0.1158	-0.4276	-0.2264	-0.9093	4.5209	11.4226	0.2097
-1.9952	1.1837	3.9772	-3.4369	-0.1940	4.8013	1.6593	0.0624	5.3992	-2.1101	-0.8120	-2.9559	-0.3767	-4.0502	0.8771	2.3542	-4.4330	-8.0570	4.2595	-0.1966
-1.9149	1.0624	1.6510	-1.7612	0.0058	3.1748	0.0440	-1.1721	0.1132	1.0556	-1.7045	-0.4700	0.2449	-4.1630	1.2781	4.9104	-1.3157	-2.6790	1.3400	-0.8681
0.7174	-0.7808	-0.7783	1.3251	2.0445	-2.7411	2.1706	2.3438	-5.8538	-1.7473	0.8731	0.5800	-2.3740	3.2367	0.0817	-6.0072	-1.8998	10.6700	2.9068	0.4439
-1.4539	1.3919	1.0829	-0.3903	-1.9417	1.4930	-4.2064	-3.9597	1.2452	-1.2866	-3.6804	-0.2606	0.7549	1.5274	-0.6676	5.8151	-0.5922	-3.9158	3.3469	3.3518
-3.1060	3.6467	1.7019	-0.2427	-3.3126	0.6851	-4.3663	-7.4323	1.3290	0.2485	-1.9062	-8.0686	8.7861	-1.8203	-1.3890	11.0456	-4.1956	-6.0768	11.2657	2.6630
-0.9180	3.0415	-0.8921	-3.5939	-4.2060	3.5527	-4.2961	-1.8871	3.0873	0.7753	-2.2785	-4.9069	-1.3828	-4.7832	1.3942	0.1431	-0.0480	-4.0148	-4.7058	3.1763
1.7847	-2.5956	1.1123	0.3653	-0.1863	-0.0448	0.3043	1.4098	0.0226	0.3757	0.0401	7.2918	-3.4028	1.1553	1.0156	2.7788	2.9216	4.1439	-3.6407	-3.2331
