X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50
1.1051	-2.2628	-0.0478	1.7958	0.7901	1.2726	-0.7472	1.5563	-0.3544	0.4933	-0.5291	-1.1047	1.1313	-0.0901	0.8724	2.0370	-0.1543	-2.1135	-1.3584	2.0384	-0.4253	-1.0960	-0.0619	0.3802	-0.0444	-1.5260	2.8182	0.8777	1.3112	-1.7729	-3.2969	0.1126	4.0139	0.3523	1.2632	1.2174	4.6505	-1.0055	0.8650	1.8351	1.0963	-1.6910	3.1616	-0.7005	-1.1054	1.6304	0.6253	2.4468	9.4463	-2.1041
0.4200	-0.2043	-0.5788	3.0083	1.1514	-0.4196	1.1529	-1.8200	-0.1808	-1.7478	-0.2244	-1.0487	-2.5302	-0.8970	0.1625	4.1074	-0.7818	2.3735	2.6813	-0.3346	1.6401	-1.0125	1.6727	-0.9057	-1.0708	2.8116	-0.6131	2.7244	-5.1048	3.3709	-4.7060	-1.2157	1.8343	0.4986	-1.5412	-0.1639	-8.8631	-3.4466	-0.9585	1.7079	0.5765	-0.1736	5.1718	-4.0186	-6.7521	9.9267	-4.6158	-0.9544	2.8777	1.0591
2.5232	0.9918	-0.1496	-1.2345	-0.9772	-3.3899	-0.5146	-2.3538	0.7154	0.3680	0.0650	-2.7392	-2.0132	-0.0538	0.7928	1.5675	-1.6441	0.4387	0.1242	-6.5390	1.6151	-2.4778	0.6110	-0.7000	-1.2130	-2.5572	-2.7659	-0.6316	-9.5875	-2.6957	2.6196	-1.0351	-0.7613	0.6515	-1.6084	-1.0034	-17.3168	1.0529	-0.7903	-0.2981	-3.0193	0.3938	2.6248	5.8259	7.1056	-13.4608	1.2203	-1.1537	-7.6760	-0.3546
0.2088	-0.7944	1.7507	1.7396	0.0083	2.3442	0.3494	0.5121	-1.7382	-0.9856	-1.1874	1.4385	-1.1327	-2.0442	-0.0215	2.9918	-1.1201	1.7464	3.5047	0.1775	0.8539	-0.7706	2.9326	-0.3178	1.3789	1.1126	0.0202	-0.9474	-5.2558	2.9918	-3.2383	-0.6226	-0.0243	2.5151	-0.8232	-0.2353	-10.4581	-0.4185	0.6368	-0.5474	-0.8108	0.0305	8.6568	-6.0319	-12.2735	15.7712	-5.1112	-0.1725	-0.6018	-2.4061
2.2310	-0.0533	1.2308	-0.5474	-1.4285	-0.7229	2.9683	-1.6987	1.0229	0.1533	-1.3328	-2.2270	-2.8102	-0.0343	-1.7727	2.0725	1.4913	3.8888	4.8977	-1.4747	-0.0481	-0.5077	-0.6615	-2.0916	-0.4536	0.2378	-1.2192	2.1086	-6.2238	-3.9492	0.7515	0.3189	2.9777	0.4911	4.0351	3.1073	-2.7796	-3.8255	-2.1701	-0.9234	-0.9082	-5.9663	3.8503	5.1736	5.0133	-5.0353	0.1839	-2.4661	-10.3488	0.1897
2.3083	0.3584	-0.4249	-2.2317	-1.9732	4.0812	-1.0004	2.1460	1.2295	0.4636	2.2939	-3.2980	1.7483	0.3108	-0.3052	8.7310	-0.5325	-1.5294	0.2494	2.3440	3.2456	0.7540	1.5969	1.1027	-0.1251	-0.3967	1.6520	-0.2852	-8.7717	-1.3331	2.2769	0.4633	0.2245	2.8510	-2.4140	-2.4449	-18.2579	-1.2516	0.4574	-2.9478	0.3495	2.1538	-1.9684	9.2200	16.4358	-21.7352	1.5141	-3.0869	-11.8337	-1.4605
1.6567	0.0410	0.8639	3.2621	3.2559	-1.1033	-0.4503	-0.0983	-2.0376	-3.7936	0.8328	-1.8797	-1.3384	0.4613	1.7598	4.7141	-1.7937	-1.5243	0.8466	-0.1339	-1.2189	0.5430	-1.7946	-2.4251	0.0440	3.6200	-2.9646	-2.5659	-0.4904	-1.7676	-0.9770	-0.1052	-4.2880	-1.8353	-4.3302	-3.1552	-8.3521	4.8695	-1.5189	3.4296	0.0827	4.9729	-0.6822	-1.5588	-3.4400	7.0669	-1.8456	1.5545	7.3371	2.7171
1.8602	-0.1725	0.5042	-0.2202	-1.5910	0.7805	-2.2758	0.8838	-0.6901	-2.7968	5.3508	-2.2554	0.0893	-1.9874	1.7759	5.7389	-1.3311	-2.3332	1.8070	0.5595	-0.1204	0.8625	3.9446	1.7023	-0.6948	1.7671	1.1772	-0.0493	-5.7409	-2.9788	3.6506	-1.0180	-0.2259	-1.3536	-6.9861	-5.3987	-16.5936	-0.9537	0.5285	0.8261	-2.3229	6.7668	-8.8497	6.0677	10.5452	-15.1521	-3.0178	-1.3010	-9.3809	1.2853
-2.1760	-1.7783	-1.9732	0.5909	0.7870	-1.1615	-1.8674	0.1957	3.4443	-1.6325	1.0671	1.5786	-2.1985	-3.2776	-1.0688	-0.9654	3.8255	-2.8502	-1.2442	2.2129	0.9850	1.0135	4.8786	0.5010	1.3049	3.7883	2.6836	-2.3348	0.2350	-0.1270	-1.9905	1.3393	-4.8344	-2.7968	2.6668	4.4979	13.6252	2.1534	-1.3953	-0.0371	-1.0291	-2.9517	-3.4561	-5.5994	-4.2718	10.7608	-1.4437	1.6965	-4.7492	2.2447
-3.3132	1.1377	0.9699	-1.1481	-0.3517	1.2537	-1.4438	0.3067	-3.7122	-0.1557	1.6458	5.3212	0.9851	3.0482	-0.8210	-2.2832	1.1077	-3.0418	-2.5171	-1.0885	-1.8582	-0.3046	-7.1292	1.2329	1.2442	2.3956	2.6751	0.1409	-2.4460	8.4885	2.9980	-1.1813	1.5121	-1.9582	-0.5620	-1.4202	-3.7913	1.7394	-1.3704	-4.9380	-0.5100	-1.0921	-7.1666	4.7188	4.0915	-5.2909	3.4426	2.6162	-7.4569	2.5726
-0.8579	-2.0341	1.1864	-2.0197	-3.5483	-0.6485	0.4859	0.5887	3.3970	2.7949	-0.2526	3.2789	-2.0032	-4.0012	-1.6831	-2.4842	0.7641	2.2069	-0.3736	1.5842	-1.7331	-3.6079	3.3284	-1.2415	-0.1890	-3.6007	-2.0890	3.4920	5.5575	-3.3244	-3.4563	0.6152	9.1664	-1.7045	0.3532	-1.1039	8.7773	-4.9295	1.1601	-3.1139	-1.0190	2.1906	2.7725	-9.9193	-11.1396	12.1542	-5.7979	0.4161	5.7977	2.2363
-2.3863	1.3516	-1.3820	-1.8656	-2.3807	-3.1215	-1.4742	-1.0990	4.3137	-1.2152	-0.2643	0.3188	0.2709	1.8547	-1.0968	-6.5693	0.3059	-0.7019	0.3893	-4.2161	-0.6275	-0.4017	5.3013	-1.4164	-0.8537	2.8522	1.6365	-0.6119	-2.0907	-3.8170	1.4481	1.2982	-0.7899	-1.7949	-2.5733	0.1847	-1.5217	-1.2312	0.8821	1.9203	-1.3825	4.0903	-3.4166	0.4112	6.1585	-4.2517	2.8304	-1.3877	-0.7561	2.6226
0.5592	-0.8372	0.9325	0.4740	0.7512	-1.7243	-1.0512	-2.2762	-0.5461	-2.5503	-2.1832	0.4471	-3.5428	-0.5151	-1.1711	5.4370	-0.5916	-2.7540	-0.7766	-1.1982	2.6767	0.3296	-3.0031	2.6159	-0.7204	3.3578	-0.2097	-2.0757	-5.2341	2.0669	-3.2162	0.6782	-7.3154	-4.4902	-1.9869	-3.7830	-13.5695	3.0729	-1.5605	4.3005	3.5873	1.9151	-6.4362	-1.6261	-8.3532	16.9063	-0.7763	0.0249	4.8417	3.0509
-0.2013	-0.4864	-1.3369	2.4526	0.3403	-2.8846	-1.0278	-3.0914	-1.1050	-2.9408	-1.3332	-2.2187	-4.7884	-1.5098	1.9093	-1.9542	-1.5973	-1.4668	-1.3449	-1.8515	-1.6991	-0.0547	1.2999	0.6602	-2.6942	1.4588	-5.8846	1.6156	0.1250	1.3859	-0.4972	0.8829	1.2518	-0.0391	-2.7411	-3.0251	-3.4823	-1.0083	0.0852	4.7316	-0.7251	3.7252	2.0394	-0.9593	-7.4931	14.3704	-1.0239	1.7584	13.9313	5.2394
1.4952	-0.9337	2.2398	1.0373	-0.4163	0.9697	1.1233	0.4814	4.4453	0.9465	-2.5058	1.9471	-0.2778	0.4431	-0.7212	0.8500	1.5472	-0.0778	2.4817	0.8675	0.5810	-0.3443	7.5464	1.0109	2.2259	-0.4861	0.4921	-5.2949	1.8295	-5.6805	-3.5390	1.2070	-5.4638	2.2558	5.2413	3.9003	10.4415	3.7247	0.6930	-2.0972	1.3110	-4.1399	8.0270	-5.4596	-2.0604	6.0587	-0.8944	0.1157	-10.1287	-4.9294
-0.0958	-0.5534	-0.2036	-0.8805	0.7695	-1.3626	-0.0787	-1.9813	0.6788	2.8830	2.8588	-0.9858	-1.8220	2.9589	0.6249	-3.8203	-1.0137	-0.1510	1.7441	-0.2763	-0.6822	1.5546	1.2056	-0.9840	1.6554	-5.4779	-3.5878	-4.1059	-4.3098	-1.4352	0.9454	0.1080	-9.7608	-0.7603	-0.8421	-0.5797	-8.2604	3.0747	-0.9468	-10.8042	-2.5718	-1.1207	-3.2188	4.2680	8.7697	-17.5713	2.9732	-0.2543	-23.4224	-1.4248
-0.2926	0.2616	-0.6895	2.7016	3.9256	2.3504	0.3246	-1.3330	-1.6335	-3.7543	-1.3671	0.4918	0.0701	1.2085	-0.2053	4.7190	-1.2138	0.0874	-0.5838	-1.1858	-0.4442	-1.2995	-4.4222	2.8998	0.5581	6.0864	-0.3447	-1.3169	-1.4310	1.5168	1.5077	2.8895	-3.0607	2.2885	-2.1568	-1.3003	-7.9169	4.6178	0.1716	4.2065	-0.5405	4.0996	3.9776	4.9696	6.7176	1.0158	1.6263	1.4727	6.0958	-1.0272
2.2347	0.4766	-0.3549	3.2516	2.9675	0.8386	-2.0246	1.0186	1.4497	-2.2835	-1.5276	-0.9565	2.6466	2.5187	-0.7586	3.5742	0.3319	-3.2159	0.7773	1.2445	5.5241	-0.8122	5.1320	-0.4245	-1.0882	4.1536	0.2148	-0.2422	-9.1126	0.8704	-2.2331	-0.8247	1.7424	0.8767	-2.1117	-2.2015	-15.6356	-1.1239	-0.7615	2.8570	0.1471	2.4675	2.5711	-0.3223	1.3731	0.1319	6.3930	0.4606	5.5569	-0.3594
0.2268	-2.0552	-2.2298	0.0120	-2.3159	-0.0775	0.3453	-0.6792	0.9476	2.0550	0.2272	-0.5130	-3.0526	-2.2896	0.7285	-3.8226	-1.0621	2.4606	0.7722	1.2328	2.1841	-1.7433	1.5328	1.3453	-1.2090	-5.1496	-0.3629	2.9297	-1.0729	1.1193	2.6634	-0.1776	7.3198	1.7028	-0.3941	-1.6550	-3.9109	-5.2045	-1.8041	-2.2157	-2.0453	-0.4823	1.7377	0.3611	-1.6057	-0.3728	-5.5888	-0.4403	-6.9404	-0.5204
0.8375	-0.9264	-0.0614	1.0580	0.7583	-2.5266	-1.2025	-0.1926	-2.5111	-0.9628	3.9363	0.6110	-1.5328	-0.4840	-1.9494	0.6733	-0.1978	-4.7244	-0.8924	2.9137	-1.9449	0.2026	-1.9286	2.3960	-0.4872	3.8192	2.1529	-3.5869	2.1009	2.5183	4.0831	0.7362	-3.4574	-1.3688	-2.5540	-3.2830	-1.6970	4.5883	-1.1969	-2.1147	1.0840	1.9067	-10.2775	1.3296	-0.5569	4.3291	-0.1228	-0.5837	-8.7374	-1.2763
0.2299	-0.2177	2.1747	2.5982	-0.2478	-0.5115	0.4096	-0.9831	-0.0743	0.3926	1.3049	0.7192	-0.8260	-0.2945	-1.3601	0.2677	-1.5324	0.2285	0.9897	-0.8728	-2.4911	-0.6297	4.4134	2.4580	1.8876	1.5110	-0.8664	1.6767	2.2213	-2.7133	1.9878	0.2558	1.1792	-2.0517	0.1477	0.6410	2.8336	-2.1861	2.7731	1.5770	-1.7928	0.3380	-4.7928	0.5075	1.0606	3.0254	-1.0658	0.2798	-3.5892	0.7801
0.8612	0.1829	0.1289	-1.6144	-0.1570	-0.3048	1.2913	-0.3962	-1.7933	0.2895	1.3363	-1.7565	0.5964	0.2703	-2.5736	0.8257	-1.0214	0.2069	0.2297	-0.1441	0.4108	-0.0968	-1.2592	2.2503	1.8669	0.9123	0.5094	-4.5046	-0.2460	1.2547	0.4910	0.2733	-6.8670	-0.8464	-0.1708	-0.7726	-1.0212	4.9139	-1.9661	-6.4046	0.5177	0.1295	-3.9836	3.5190	5.2030	-4.8904	0.7896	-0.8205	-15.3634	2.6042
-1.3696	0.5751	-1.5885	2.1769	2.5518	-1.1802	0.5871	-0.6128	0.3392	-3.3808	-0.6164	1.3506	0.6088	2.0212	0.8651	1.3123	-0.3689	1.2449	2.2816	-2.2880	-0.0256	-1.9357	2.6432	0.5586	0.9600	4.2949	-1.5502	0.9477	-2.7379	1.9205	-0.4893	0.0462	2.8724	-1.8091	1.0486	0.9757	-2.5246	0.7755	1.0019	6.7269	0.0656	-1.9074	2.1040	2.8119	2.8892	-0.5093	2.4657	-0.4785	8.1398	0.1149
0.5807	1.3952	-0.3106	-4.6738	-0.6310	-1.4202	2.2824	-1.1008	-0.6673	-0.3594	-2.3848	0.7100	-1.3046	-1.9519	-0.4106	2.0750	-3.3891	2.5661	-0.9441	-3.2695	3.7255	0.1820	0.4919	1.4078	-0.6689	0.7982	-2.2461	-1.4452	-5.9121	2.7955	-2.5142	1.2242	-4.1344	2.8518	-3.2115	-2.2260	-17.5700	1.6442	-2.0634	1.1398	-0.2716	3.6838	8.6435	2.5989	-1.7861	1.7474	-2.2414	-1.0791	4.1221	-3.2790
-0.6426	-0.8868	0.2335	-1.1917	1.1312	-1.7205	-1.1522	-0.7242	1.3453	-0.3162	-2.2960	1.1745	-1.6468	1.3225	2.0712	-1.4411	-2.6752	-4.0486	-1.2427	1.5869	2.7598	1.8593	1.2365	-1.1456	-1.6844	-1.5555	0.0954	2.9528	-1.7105	2.7563	-3.4197	0.5213	0.9669	-1.2665	-4.4427	-6.4737	-13.4862	-0.5062	0.3131	4.0320	-0.1108	4.8317	3.3802	-3.9711	-7.0292	9.7456	-0.0917	2.0917	12.9274	-0.2295
-1.7947	2.6705	1.7508	2.3439	2.2358	2.4483	-0.3077	2.5784	-3.8448	-0.7903	-2.5681	3.2064	6.9030	3.6826	-1.1385	0.5979	0.3418	0.9369	-0.1032	-1.9803	-1.5130	0.4476	-2.0786	-0.9865	-0.2716	1.9153	1.8857	0.0394	4.6657	5.9281	-0.5257	-0.5970	2.6820	-0.8772	2.4421	0.4985	7.6545	2.5351	-0.1661	0.4946	-0.8267	-1.8794	1.5422	-2.2767	-5.8424	8.3223	5.2417	-0.8415	11.8896	0.1590
0.4792	0.2754	-2.2874	0.9136	-1.7418	-0.7839	-0.4100	0.4654	-0.5358	-2.3796	-1.1019	-1.1433	1.7642	0.0241	0.4391	4.3582	0.1575	-1.1974	0.1501	2.1715	0.2647	0.3374	2.0388	2.2684	-2.1660	2.9445	-1.6740	0.3048	3.9406	-0.1327	-3.3905	-0.4516	0.2985	-1.0715	-0.0427	0.7276	5.9552	-1.5188	-0.5669	4.4921	0.5588	-0.1104	3.4930	-4.8557	-8.3102	13.4729	3.8235	1.9846	7.6063	1.4080
0.4904	-0.1011	2.1713	-0.8486	-0.2981	-1.5940	1.9284	-1.0623	-2.4169	2.5311	1.2866	1.6105	-3.2347	-0.2481	-0.4658	-3.5435	-0.3261	3.4589	2.0490	2.2985	-0.4290	-1.9709	-1.0073	-0.0853	0.3360	-3.3940	-1.7634	0.1879	2.6668	1.6688	1.2773	-0.9096	2.0527	-1.9304	1.0669	1.9979	7.4371	-0.8429	-2.3890	-9.8072	0.0668	-0.6417	-6.1718	-0.6000	-7.1933	7.6175	0.6821	-0.6476	-11.4544	1.5470
2.1224	1.4968	-2.3906	2.9160	4.0534	-1.3012	0.6505	-1.6452	2.3726	-3.4155	2.4690	-4.7179	-0.4925	-0.0285	-1.5170	8.3772	0.2756	1.5532	-0.4962	-2.2815	2.2270	0.9131	1.7344	-1.6273	-1.3124	6.0565	-0.1037	-2.4458	-6.2545	-4.1677	1.2348	0.7675	-7.5355	-0.3861	2.7798	1.2355	-10.2618	5.5863	0.1742	6.1115	-1.5130	-3.7595	-1.2234	4.4831	12.2687	-10.5678	1.0727	-4.6510	-2.4604	-2.0588
-0.5384	0.5368	3.0449	-0.0088	-1.1282	0.5109	1.1051	-0.6796	-1.8583	-1.1020	0.0047	2.8046	-2.4925	0.2015	0.0850	3.0426	1.6662	3.3913	0.6882	-0.2930	0.0993	0.4476	-0.1146	-0.2999	0.3974	2.2666	0.5195	0.8312	-0.3027	2.1316	1.7089	-1.1386	-1.6160	0.8645	3.1626	4.3696	7.6843	-1.6213	3.4135	6.3337	0.0441	-5.4915	-2.9602	3.4657	0.8807	-3.3729	0.9593	0.0411	3.0406	-0.3886
0.0262	-1.3544	-1.2588	-0.5248	-1.7059	3.1277	0.4453	3.5335	2.8988	-0.4330	1.4893	-0.3738	4.7033	1.4634	3.6326	2.0030	1.0780	1.4052	-1.2500	4.7100	0.1922	0.3894	2.3826	1.8621	-0.5100	-3.4329	7.6227	1.3592	5.4191	-3.4119	0.4001	-0.0929	5.3246	1.7434	-0.1560	0.0019	6.8819	-2.4264	1.5011	3.2446	0.5536	1.5389	1.4776	-2.1518	3.2644	-8.2229	1.6208	1.2722	-2.0112	-1.3253
-1.2192	-0.3521	-2.2685	-1.9967	-3.7472	-1.9524	0.6565	-1.5114	-0.2407	1.8652	-0.0908	-0.3054	-2.0233	-0.0185	-2.3726	-4.9998	-1.2660	-1.5296	-2.6961	-0.1474	-2.6187	0.9844	-5.9987	1.4939	-0.5544	0.3895	-0.7269	-0.9128	4.3326	2.9395	-0.6725	-1.4738	-5.2147	-0.8386	-0.4001	-1.0313	0.1804	-1.1641	0.3457	-2.4851	0.0463	0.8172	-0.8559	1.3179	-1.4139	0.0077	-2.3263	0.5713	-5.0324	1.1330
-1.6308	-0.1041	-0.7684	-2.2583	-2.5737	-0.9425	-0.2620	-0.1636	1.5503	1.4167	1.3238	0.3160	-1.0754	0.0182	3.5343	-7.2636	-0.0433	-1.1183	-2.0973	1.2894	2.5433	-0.5707	-1.7490	0.5294	1.1248	-5.4222	-1.1020	-1.2040	-2.0785	1.4516	-0.0927	-1.6639	-1.9695	-0.7665	-0.4945	-0.6389	-3.1710	-2.4563	-0.0750	-2.1291	-2.3873	1.7100	1.6387	0.2433	1.7817	-12.2157	3.2070	1.9546	-1.0748	0.9225
0.4098	-0.5012	2.3242	-1.5516	-0.3009	-1.8621	-1.3471	-1.8230	0.4178	-1.0578	-3.9788	0.5948	-3.5333	-1.3159	0.1251	2.4652	-0.0933	-3.2658	0.5047	-3.3863	-0.3269	2.7350	4.6766	0.9959	-0.0233	1.2077	-4.4531	0.5507	-8.4466	0.7913	-5.4037	-1.3382	-3.9593	-0.1315	-1.4109	3.2653	-8.0042	-1.8116	-0.8979	3.1253	-1.7675	0.0364	12.3936	-3.4047	-7.6424	11.4945	-2.9427	-1.9143	3.9729	-0.4938
0.3619	-0.6637	-0.7122	-1.1613	-0.2501	-2.0201	1.4238	-2.9318	4.4578	-0.8779	-3.1955	-0.5650	-3.7480	-3.1376	-2.6334	-0.4876	0.4452	3.8302	1.3924	-0.3203	2.7489	-1.6049	3.0242	-1.7950	-1.1230	4.5882	-1.8879	2.3894	0.3366	-5.6442	-4.7487	0.4854	4.0049	0.7663	0.8879	0.7192	1.7413	-1.4361	-0.1529	4.6919	3.9781	-1.2253	6.8047	-5.0018	-3.2520	6.7112	-1.9647	1.8921	9.6512	-0.5616
1.7967	0.9809	-2.2185	1.4376	0.1693	-5.7761	1.6979	-3.3727	2.7269	-6.4686	0.7118	-1.7838	-2.0810	1.4706	1.0630	6.5402	-1.8822	2.1579	1.9955	-0.2585	2.6069	-0.1865	2.4994	1.8077	-0.0080	7.5831	-1.7553	0.2031	-3.9972	-4.6951	2.4829	-1.3407	-3.3776	3.5466	-1.9869	-3.5496	-13.3167	0.2438	1.3872	9.2064	-2.2189	3.7824	4.6959	2.5760	6.6803	-8.8122	2.4424	-4.4997	0.3923	-2.5099
0.5596	-0.1649	-0.7629	0.5209	0.1420	-1.0953	1.1416	1.0057	-2.7407	-1.3972	0.1178	-2.0395	0.8540	-0.0810	-1.5500	2.0647	-0.4990	0.2081	0.8673	-0.1772	-1.1733	0.2709	-4.0815	-0.9906	-2.7131	5.5783	0.8621	-0.3600	0.3441	3.0288	0.3509	0.2298	0.5749	0.7604	2.2391	3.8432	5.9003	-0.9749	0.2169	4.3212	-2.4253	-1.9494	3.9165	5.0264	1.2683	0.9005	2.2998	1.6275	9.6785	-2.0548
-0.5577	-0.7285	2.5478	2.7154	4.2015	1.2795	-1.7747	1.3266	-0.0872	-2.3822	2.9642	3.9374	-1.6504	-0.6612	0.5057	3.5003	-2.4692	-2.0702	-1.5972	1.8879	-2.2224	-3.8599	1.1635	-0.1105	0.3304	1.5330	1.4178	0.9901	6.8645	-0.4701	0.8039	-2.2621	6.6800	0.8556	-5.2078	-4.9007	5.0206	1.5326	-0.0991	-0.9662	-0.2039	4.8736	-3.0457	-1.1574	-1.1607	1.4491	-0.2777	0.9346	2.0097	-0.2817
-0.3570	1.1240	1.2211	2.7458	2.0562	0.1498	0.0157	-1.0513	-3.3758	-2.3789	-0.2167	0.6550	0.0045	1.8813	1.3705	1.9296	-0.9196	-0.5801	0.2544	-0.4524	1.2858	-0.5009	-3.2871	0.8937	0.7736	3.1881	-0.0179	-0.1097	-5.9698	5.9037	-0.2584	0.4695	-0.9944	-0.0807	-0.5225	1.0023	-10.3836	1.0633	0.6975	1.9619	0.5893	0.5109	0.0691	-1.3566	-5.7036	10.9124	1.9690	-1.5962	3.6744	-1.5162
3.5417	-0.4837	-0.6331	-0.3579	-0.6422	-0.1332	-0.8635	-1.6458	4.7141	0.0307	-2.1971	-5.2559	-0.4868	1.6101	-0.2022	5.5847	-0.6317	-0.5029	0.0113	-3.0984	1.3798	2.0770	5.0279	0.2906	0.7274	1.2161	-1.6658	1.2052	-1.9916	-7.3659	-1.6699	-2.2448	-4.0501	-3.7780	-1.1168	1.1191	-0.6670	-0.7901	0.8659	2.8815	-1.0528	0.3115	1.8461	-3.8548	0.8800	-2.8431	0.6899	0.9749	-4.2074	3.2046
-2.0626	0.2524	-1.2213	3.0989	3.3952	-0.5922	1.6068	-0.3312	1.5930	0.3012	-0.1835	0.9222	-2.0553	-3.1109	0.6266	-2.4797	-1.1794	2.5540	2.3026	-1.6499	-2.5683	-0.6890	2.2596	-0.7119	-2.1028	-0.9182	0.3196	-1.0749	0.3953	-1.1107	-0.6984	0.6943	-1.3149	1.3850	1.1512	2.9737	5.2445	3.2653	1.0132	3.2494	1.6139	-0.0302	0.6734	-0.6310	-0.7579	3.5739	-5.0794	-1.0792	2.5391	-2.6498
0.1944	0.2571	-0.7761	0.7771	1.2375	1.7236	-3.0088	2.7466	-1.3118	-2.2145	-2.2754	-3.4151	2.2549	-1.0607	-0.5504	5.0051	0.4147	-5.3730	-2.1999	6.8888	-0.1751	1.0983	-1.2861	2.2452	-1.7532	2.9804	2.3763	1.4122	9.3618	1.3494	-0.1979	0.1134	3.8659	-3.1483	-2.6181	0.3282	16.3318	-0.9583	0.1818	5.4737	0.9419	3.9103	-1.1792	-1.6249	-4.0308	8.5125	-3.2350	-0.2801	15.3147	1.3783
0.5809	0.0014	-2.6493	-0.8555	0.0494	-1.0562	1.0409	0.2047	-0.0611	-1.4727	2.7095	-3.2381	0.4302	-0.0946	-0.1937	2.5523	-0.1370	1.4937	3.5367	3.8176	2.5430	0.4275	4.7943	1.3025	-1.3042	2.5095	-1.0203	-0.6484	-1.1568	2.7881	0.4388	-0.2613	-2.6390	0.8364	0.6378	1.9603	0.4759	2.6095	0.9347	1.0892	1.2755	1.1283	-5.1027	3.8015	9.2600	-10.9870	-0.7552	-0.2064	-4.6020	0.2936
-0.1144	-0.8297	-4.7246	-1.0767	-2.2167	-0.4722	-1.1212	1.1417	-2.5820	-2.3895	1.4535	-4.7822	-0.3543	-1.4270	2.0769	-0.1297	2.6022	-2.6820	1.5827	7.4447	2.1509	1.8026	-1.3417	1.0562	-0.6888	1.9756	0.4118	-1.4915	2.3600	5.2401	1.6094	-0.7332	-3.9745	-0.9695	2.5100	4.9801	16.4778	2.4894	-1.1822	1.7221	1.0321	-3.0308	-4.7960	1.9818	-0.6820	5.1696	-2.6380	1.3220	-1.2879	0.0148
0.8976	0.6135	0.0696	1.5996	-1.0683	-0.0629	-0.0925	1.4242	-0.1333	-3.3030	2.9426	0.9517	1.2437	0.9302	2.4520	5.9019	0.7325	0.5064	0.5768	-0.2859	-0.7816	1.6075	0.7401	1.3236	0.6547	1.7442	2.4902	2.6576	-4.1554	-2.5423	2.0422	0.4636	2.3819	-0.2329	1.2994	-0.8314	-4.0120	-3.7150	-2.3501	-3.8369	-0.2405	-2.7381	-7.3048	6.1071	6.5964	-10.6841	0.4281	0.4629	-8.2262	2.2944
1.0005	0.9802	-0.8370	0.7388	1.1054	1.3561	0.4262	2.0282	-0.9388	0.1862	-1.6776	-1.6056	3.4101	0.6817	0.9948	0.6134	-1.6343	-0.5696	-0.5299	-0.2052	-0.2698	-2.2741	-4.8863	-1.9529	0.2969	-0.3140	2.8434	-1.0025	-1.3275	0.0973	-1.1326	0.0809	4.7799	-0.9798	-0.1526	-0.4290	-3.8478	0.6124	-0.2051	-2.4234	-0.5018	0.7750	2.2350	0.0829	-2.2286	1.7609	0.7515	-1.7973	4.4781	1.6188
-1.6886	1.0705	1.7480	-0.8319	0.5886	0.8211	2.0169	2.2607	3.1441	1.2510	2.0748	4.0713	2.6254	-0.6585	-0.5411	-3.4898	-1.3528	3.1958	-1.5690	3.4934	-0.5035	0.2061	0.1253	0.8552	0.4208	-3.4129	2.0575	1.5186	6.3966	-1.9811	-1.2186	-0.3073	4.7052	-0.2528	0.1014	1.0035	9.4708	-2.8924	0.7540	-1.3581	1.0195	0.8748	-3.0207	-6.8513	-0.4785	-4.4838	-2.1003	1.6556	-2.4171	-2.3030
3.2337	-0.0413	0.9137	0.7508	-2.7054	0.0565	1.2522	2.0930	3.3627	-1.6697	0.5468	-0.6246	3.7671	2.2387	-0.1055	7.8985	0.7710	1.8217	2.4292	6.8308	1.9991	0.7192	4.3420	-1.3612	-0.5559	1.9315	0.8589	1.3987	4.7134	-4.0535	0.0779	0.9442	1.7928	0.3995	2.0979	2.8911	11.4448	-2.4930	-0.6391	1.2798	1.7138	-3.9253	-2.4294	-0.3543	7.3445	-8.6966	1.7474	-0.9643	-10.7401	0.0066
-0.6883	1.0072	1.3973	1.4165	1.1514	-2.5112	1.5384	-0.4532	-2.1616	-6.7209	-1.3301	1.4799	1.1019	1.0086	-2.9213	3.6767	1.0410	4.2760	2.2784	-3.3363	-2.8290	1.6675	-1.0393	-2.2909	-0.9466	13.4997	-2.5825	-2.6588	-0.7062	1.0506	-1.4091	-0.4726	-6.3794	3.2835	2.6507	2.0382	4.1391	2.9582	2.6448	12.2436	1.4861	-5.2009	2.7659	-0.7209	-2.9036	14.6648	2.9778	1.1507	16.9019	-0.5993
1.1358	0.4661	4.0347	-0.9825	-0.4728	0.9717	3.4479	-0.1947	1.2729	-0.0464	-3.1836	2.6826	-1.4469	-0.7594	1.4254	1.8567	-0.7233	6.0824	1.9947	-3.0211	1.3280	0.0116	-1.0569	-0.5452	-1.5795	-1.5688	1.9175	1.8342	-4.5763	-2.8711	0.7529	0.2045	1.1914	4.7286	1.0778	1.2820	-5.5275	-1.1736	-0.5521	2.8556	1.0496	-0.9645	7.4178	2.1588	-0.7239	1.6719	0.5653	3.5097	-1.5125	-4.7790
